work_year,experience_level,job_title,salary_in_usd,company_location,job_category,title_enc,country_enc,level_enc,category_enc
2023,Mid-level,Data Analyst,200000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Applied Scientist,260000,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,ML Engineer,315850,United States,Data Science and AI,73,80,2,3
2023,Mid-level,Data Scientist,235000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,204000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Machine Learning Engineer,254000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,200000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Applied Scientist,198000,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,132000,United States,Research and Science,11,80,2,9
2023,Mid-level,Data Scientist,141600,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,94400,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,135000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,108000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,209450,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,167560,United States,Data Science and AI,52,80,2,3
2021,Mid-level,Staff Machine Learning Engineer,185000,United States,Data Science and AI,104,80,2,3
2020,Mid-level,Staff Data Scientist,164000,United States,Data Science and AI,103,80,2,3
2023,Mid-level,Data Engineer,122000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,94000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,80000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,52500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,238000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,149500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,258000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,202000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,186600,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,116500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,220000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,160000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Applied Scientist,222200,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,Data Scientist,228000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,136000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,61520,United Kingdom,Data Engineering,39,79,2,2
2023,Mid-level,Data Engineer,43064,United Kingdom,Data Engineering,39,79,2,2
2023,Mid-level,Applied Scientist,175000,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,145000,United States,Research and Science,11,80,2,9
2023,Mid-level,Data Analyst,195000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,140000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Engineer,180000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,165000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Scientist,220000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,190000,United States,Research and Science,98,80,2,9
2023,Mid-level,Machine Learning Engineer,113366,Germany,Data Science and AI,75,26,2,3
2023,Mid-level,Consultant Data Engineer,118539,Canada,Data Engineering,29,11,2,2
2023,Mid-level,Data Analyst,86128,United Kingdom,Analytics and BI,30,79,2,0
2023,Mid-level,Machine Learning Engineer,146000,United Kingdom,Data Science and AI,75,79,2,3
2023,Mid-level,Machine Learning Engineer,97400,United Kingdom,Data Science and AI,75,79,2,3
2023,Mid-level,Data Scientist,278700,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,159300,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,226600,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,140100,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,323300,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,184700,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,135000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,108000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Analyst,40747,Canada,Analytics and BI,30,11,2,0
2023,Mid-level,Data Engineer,170000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,120000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,166364,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,116455,United States,Data Engineering,39,80,2,2
2023,Mid-level,Business Intelligence Analyst,145000,United States,Analytics and BI,19,80,2,0
2023,Mid-level,Business Intelligence Analyst,125000,United States,Analytics and BI,19,80,2,0
2023,Mid-level,Machine Learning Engineer,184950,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,119250,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Engineer,95000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,76000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,80000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,52500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Analyst,160000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,131000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,168000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,130000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Machine Learning Engineer,250000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,140000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Engineer,145000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,115000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,222000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,166500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,205600,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,105700,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,136000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,104000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Business Intelligence Developer,138000,United States,Analytics and BI,21,80,2,0
2023,Mid-level,Business Intelligence Developer,67000,United States,Analytics and BI,21,80,2,0
2023,Mid-level,Research Engineer,211200,United States,Research and Science,97,80,2,9
2023,Mid-level,Research Engineer,176000,United States,Research and Science,97,80,2,9
2023,Mid-level,Data Analyst,230000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,135000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,80000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,60000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Business Intelligence Analyst,200000,United States,Analytics and BI,19,80,2,0
2023,Mid-level,Business Intelligence Analyst,180000,United States,Analytics and BI,19,80,2,0
2023,Mid-level,Data Scientist,155000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,139500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Research Scientist,200000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,120000,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Scientist,126500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,78000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,157750,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,104650,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,176000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,133000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Analyst,120000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,100000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Machine Learning Specialist,70000,France,Data Science and AI,84,24,2,3
2023,Mid-level,Machine Learning Specialist,40000,France,Data Science and AI,84,24,2,3
2023,Mid-level,Research Scientist,190000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,158080,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Analyst,182000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,150000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Engineer,171250,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,113750,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,252000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,129000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Machine Learning Engineer,231000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,200800,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Research Scientist,250800,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,167200,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,250800,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,167200,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Scientist,159100,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,120160,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Analytics Engineer,140000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Analytics Engineer,110000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Machine Learning Engineer,165000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,149094,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Head of Data,290000,United States,Executive and Management,66,80,2,6
2023,Mid-level,Business Intelligence Engineer,247500,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Business Intelligence Engineer,172200,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Data Engineer,175000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,130000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,225000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,156400,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Applied Scientist,260000,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,Data Analyst,85000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,72250,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Engineer,162500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,130000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,205600,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,105700,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Analyst,83000,United States,Research and Science,96,80,2,9
2023,Mid-level,Research Analyst,63967,United States,Research and Science,96,80,2,9
2023,Mid-level,Research Analyst,188600,United States,Research and Science,96,80,2,9
2023,Mid-level,Research Analyst,111550,United States,Research and Science,96,80,2,9
2023,Mid-level,Machine Learning Engineer,219300,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,143000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,232200,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,133300,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Engineer,130000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,80000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Machine Learning Engineer,204060,Germany,Data Science and AI,75,26,2,3
2023,Mid-level,Machine Learning Engineer,140358,Germany,Data Science and AI,75,26,2,3
2023,Mid-level,Data Engineer,198900,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,183310,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Analyst,43064,United Kingdom,Research and Science,96,79,2,9
2023,Mid-level,Research Analyst,43064,United Kingdom,Research and Science,96,79,2,9
2023,Mid-level,Machine Learning Engineer,204500,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,142200,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,224000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Engineer,233000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,199098,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,172000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,107000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Analyst,93919,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,51962,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Research Scientist,220000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,150000,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Engineer,128000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,81500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Scientist,200000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,150000,United States,Research and Science,98,80,2,9
2023,Mid-level,Machine Learning Engineer,208450,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,151600,United States,Data Science and AI,75,80,2,3
2023,Mid-level,ML Engineer,208450,United States,Data Science and AI,73,80,2,3
2023,Mid-level,ML Engineer,151600,United States,Data Science and AI,73,80,2,3
2023,Mid-level,Research Engineer,240960,United States,Research and Science,97,80,2,9
2023,Mid-level,Research Engineer,200800,United States,Research and Science,97,80,2,9
2023,Mid-level,Data Scientist,120681,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,72409,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Applied Scientist,192000,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,164000,United States,Research and Science,11,80,2,9
2023,Mid-level,Data Engineer,80000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,52500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Engineer,250000,United States,Research and Science,97,80,2,9
2023,Mid-level,Research Engineer,176000,United States,Research and Science,97,80,2,9
2023,Mid-level,Research Scientist,250000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,170000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,250000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,200000,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Scientist,136000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,104000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,230000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,175000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Principal Machine Learning Engineer,38290,Brazil,Data Science and AI,93,9,2,3
2023,Mid-level,Data Engineer,167500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,106500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Machine Learning Engineer,226600,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,140100,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Scientist,310270,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,295490,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,178560,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,148800,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,278700,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,159300,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Deep Learning Engineer,283780,United States,Data Science and AI,59,80,2,3
2023,Mid-level,Data Engineer,167954,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,115830,United States,Data Engineering,39,80,2,2
2023,Mid-level,Machine Learning Engineer,150000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,125000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,267720,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Visualization Specialist,185000,United States,Design,57,80,2,4
2023,Mid-level,Data Visualization Specialist,50000,United States,Design,57,80,2,4
2023,Mid-level,Data Engineer,283780,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Engineer,189110,United States,Research and Science,97,80,2,9
2023,Mid-level,Research Engineer,139000,United States,Research and Science,97,80,2,9
2023,Mid-level,ML Engineer,199000,United States,Data Science and AI,73,80,2,3
2023,Mid-level,ML Engineer,145000,United States,Data Science and AI,73,80,2,3
2023,Mid-level,Analytics Engineer,230000,United Kingdom,Analytics and BI,7,79,2,0
2023,Mid-level,Analytics Engineer,170000,United Kingdom,Analytics and BI,7,79,2,0
2023,Mid-level,Machine Learning Engineer,283780,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Analyst,66000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,52000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,323300,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,184700,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,202000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,140000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,235000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,200000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,295490,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,316000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,202000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Analytics Engineer,178560,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Analytics Engineer,148800,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Data Engineer,170000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,120000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Machine Learning Engineer,226600,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,140100,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Analyst,166500,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,113220,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Machine Learning Engineer,247500,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,172200,United States,Data Science and AI,75,80,2,3
2023,Mid-level,ML Engineer,315850,United States,Data Science and AI,73,80,2,3
2023,Mid-level,Business Intelligence Engineer,185000,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Business Intelligence Engineer,79600,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Applied Scientist,260000,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,Machine Learning Engineer,287500,Australia,Data Science and AI,75,5,2,3
2023,Mid-level,Machine Learning Engineer,207500,Australia,Data Science and AI,75,5,2,3
2023,Mid-level,Data Engineer,229000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,131000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Analyst,105000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,70000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,185000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,86700,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,180000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,150000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,145000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,115000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Analyst,192300,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,153800,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Applied Scientist,222200,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,Business Intelligence Data Analyst,67419,Canada,Analytics and BI,20,11,2,0
2023,Mid-level,Data Engineer,150000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,90000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,155000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,139500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Analyst,131650,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,105320,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Applied Scientist,222200,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,Decision Scientist,204500,United States,Research and Science,58,80,2,9
2023,Mid-level,Decision Scientist,126400,United States,Research and Science,58,80,2,9
2023,Mid-level,Applied Scientist,309400,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,159100,United States,Research and Science,11,80,2,9
2023,Mid-level,Machine Learning Engineer,235400,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,160080,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Analyst,146190,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,119610,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Research Scientist,190000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,175000,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Scientist,228856,United Kingdom,Data Science and AI,52,79,2,3
2023,Mid-level,Data Scientist,144540,United Kingdom,Data Science and AI,52,79,2,3
2023,Mid-level,Research Scientist,210000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,151800,United States,Research and Science,98,80,2,9
2023,Mid-level,Machine Learning Engineer,267720,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Scientist,126500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,78000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,48585,Spain,Data Science and AI,52,70,2,3
2023,Mid-level,Data Scientist,38868,Spain,Data Science and AI,52,70,2,3
2023,Mid-level,Data Analyst,126500,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,78000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,105000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,70000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Machine Learning Engineer,300000,United Kingdom,Data Science and AI,75,79,2,3
2023,Mid-level,Machine Learning Engineer,200000,United Kingdom,Data Science and AI,75,79,2,3
2023,Mid-level,Data Engineer,96000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,72000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Scientist,323300,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,184700,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Scientist,205150,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,167850,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,267100,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,167200,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Business Intelligence Engineer,247500,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Business Intelligence Engineer,172200,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Data Analyst,130000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,110000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Research Engineer,253000,United States,Research and Science,97,80,2,9
2023,Mid-level,Research Engineer,156400,United States,Research and Science,97,80,2,9
2023,Mid-level,Applied Scientist,222200,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,Research Scientist,278700,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,159300,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Scientist,222750,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,182250,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,50745,Andorra,Data Science and AI,52,2,2,3
2023,Mid-level,Data Engineer,215000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,185000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Machine Learning Engineer,296400,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,148594,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Scientist,206000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,140250,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Analytics Manager,254500,United States,Analytics and BI,36,80,2,0
2023,Mid-level,Data Analytics Manager,130900,United States,Analytics and BI,36,80,2,0
2023,Mid-level,Data Scientist,198000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,124000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,BI Analyst,234485,United States,Analytics and BI,13,80,2,0
2023,Mid-level,BI Analyst,112655,United States,Analytics and BI,13,80,2,0
2023,Mid-level,Machine Learning Engineer,296400,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,148594,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Applied Scientist,222200,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,Machine Learning Engineer,200000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,150000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Analyst,125000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,105000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,86128,United Kingdom,Data Science and AI,52,79,2,3
2023,Mid-level,Data Scientist,51676,United Kingdom,Data Science and AI,52,79,2,3
2023,Mid-level,Data Engineer,70179,France,Data Engineering,39,24,2,2
2023,Mid-level,Data Engineer,64781,France,Data Engineering,39,24,2,2
2023,Mid-level,Data Scientist,258000,Canada,Data Science and AI,52,11,2,3
2023,Mid-level,Data Scientist,190000,Canada,Data Science and AI,52,11,2,3
2023,Mid-level,Data Scientist,184184,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,167441,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,204500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,130000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Analytics Engineer,90000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Analytics Engineer,84000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Data Scientist,136000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,104000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,202400,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,147200,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,80000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,52500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,128000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,81500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Analyst,105000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,75000,United States,Analytics and BI,30,80,2,0
